"time_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0,0,0,0,0,0,0,0,0,0,0,1.62392711721528,7.53916131602684,13.646684929352,19.8027728476735,26.5492661641284,33.1362601476635,41.5032750606824,50.1560036907055,62.1333269999058,80.824959905584,93.0482679952137,110.729245147174
3,0,0,0,0,0,0,0,0,0,0,0,1.24563954986262,7.34284472874595,13.2189568368005,19.0037191059629,25.9963472568305,33.3805603554824,41.103607219429,51.8152626063408,63.4897172087677,80.6683236626791,93.4598374723146,109.880663288059
4,0,0,0,0,0,0,0,0,0,0,0,1.09470885456027,6.8318006584455,12.5992508521429,18.5792288266853,24.906958968756,31.9878757348738,40.5930981213534,49.9872739336379,60.6963301162677,78.2422363390377,93.7947011173777,112.560495552636
5,0,0,0,0,0,0,0,0,0,0,0,2.12731032530423,8.51809317344919,14.2763194964883,20.6334902758409,27.3307584563993,34.3498373786007,41.8930391720221,51.2178676580313,63.3123772152669,81.5664329748049,95.2518132053017,116.021856459639
6,0,0,0,0,0,0,0,0,0,0,0,3.11518377867907,8.96100886491607,15.0594267551764,21.146000653803,27.3204261664779,34.7219387827223,43.4043849942868,52.462031876306,64.3391237732849,83.4996711393652,97.8898341407586,112.779153377283
7,0,0,0,0,0,0,0,0,0,0,0,4.47359702130423,10.1241301782367,15.6827047940904,21.6392092211974,28.0498942817635,35.8773801909088,43.7025259517229,53.3212154018782,65.645378791472,83.466967864158,98.6761389481638,115.483679462853
8,0,0,0,0,0,0,0,0,0,0,0.163209952311237,6.36417167763459,12.2549996675922,18.867080417051,25.7657232411633,32.3163906325212,39.9062642320983,47.7318944107802,56.2167878340901,68.384866621548,84.5187942434139,98.4798199946198,113.94832058777
9,0,0,0,0,0,0,0,0,0,0,3.13676301436679,9.16799774337046,15.5733006652426,22.0898174178455,28.786905040903,35.1132457176769,42.4144923324568,49.7263462170936,57.8455396056016,70.2760677370003,90.0925593312362,102.542433504999,121.446284832698
10,0,0,0,0,0,0,0,0,0,1.96708988455408,7.94386993830806,14.1290689720535,20.8740018240979,27.2476463352058,33.5639967035322,41.1646864993041,48.0870616551957,56.9698218274594,66.321155224876,77.6303161306472,96.7886825590496,113.445971431553,129.196608287769
11,0,0,0,0,0,0,0,0,2.94054696436346,9.30262733569608,15.2000898687932,20.9313910267068,26.4785098117241,32.3561041870139,38.5980423946635,45.7093078369225,53.059496896648,61.3126880710483,70.5113878049041,82.8365679137965,100.808098349922,114.280359720106,130.865871804266
12,0,0,0,0,0,0,0,6.05440827142855,12.6271691118919,19.0446707147642,25.0991202397432,31.0753871573152,37.1347124717516,43.22582510092,49.6983294009058,56.7812460149912,63.7927474138061,72.4585206825265,82.8981587920084,95.075440977131,112.382765308892,126.57359689895,145.582424604863
13,0,0,0,0,0,6.98597674014232,14.982994361937,22.045067097078,28.5839320066085,35.4592257359193,41.9208637417005,47.9042063674141,53.2990313654524,59.2989012851755,65.408014918412,72.5508804794132,79.7416110798131,87.2820410720218,96.3256338470463,107.683472677564,126.208763360112,141.361679094028,156.05904826804
14,0,0,0,7.51056015232393,19.5722997749316,29.0464147995739,37.4555920906271,44.4946780367421,51.7365374877971,57.6628558425563,64.1005390574442,70.3323202329853,75.7619783827117,81.9986435758908,88.5378690180815,96.2377543334571,103.475250217747,112.098670707724,121.607991170472,133.481147614717,149.965801735715,167.834845554738,184.254069584845
15,0,0,16.8191712622043,34.8938743680258,47.4995205373163,56.7833633080193,65.4356424940379,72.9319488338946,79.7992807670706,86.4271406944779,93.2448051624688,98.9598618303722,104.63541247987,110.657481340205,116.808915673406,123.768078473179,131.111340413156,139.892070564869,149.6565668227,161.939141597121,179.991251368437,195.92097763817,213.527291810219
16,18.5090464337468,39.4547025635583,54.2294892358616,73.5015898588533,85.7717386203771,96.3977183109488,104.549560235196,111.748667235712,118.194500693643,125.464995608025,131.929865047627,138.125912039052,144.389062293858,150.357011952367,156.98987724808,163.251449565511,171.003356430762,180.249033296504,189.772230077238,202.771413956751,219.731969428459,237.306527777182,256.846766194119
17,70.1976081268437,89.225820053164,104.116575547423,120.718400010711,133.082359063374,143.315194512288,151.411387833942,159.260482587837,166.446663442658,173.310591850127,179.62432294852,186.042242245315,191.964943690897,198.129450027219,205.838875145628,212.832447513293,220.128935953203,228.729416777468,239.147772022691,251.81792854264,269.954754626189,286.912763319247,299.793536088795
18,131.873482918425,148.893643393453,165.523366056091,181.754227100524,195.699307725032,205.245221820145,213.793787955255,221.750212598963,228.629595990982,234.942231622443,240.578585212913,246.924772707792,253.33104585329,260.028338434822,266.510042911225,273.781297697705,281.817996926003,290.229342004453,300.935780970355,313.051074578087,332.613559495832,349.23353959705,370.785831727256
19,192.742180819225,212.455832194571,230.019273883321,249.54438742708,262.857804193515,273.794309400668,282.763579946281,290.423982170076,297.796142512767,304.574365877389,311.027506142303,317.302587776095,324.07875215965,330.709890998882,337.631856734822,345.077488356091,352.658886189791,361.248532665178,371.434759815632,383.851423053464,403.240252523457,424.470936501349,442.346157978126
20,271.356416730923,289.837028286002,306.207461846446,324.72037683021,337.35903543403,347.864642729135,356.301143766167,364.057524015853,371.592975721153,378.857457879255,385.327940276298,392.432637933657,399.159589403811,405.618304576345,412.775387382523,420.175369866788,427.569208841046,435.674687940159,445.125154200225,458.531089955012,476.438822686669,493.310268131033,512.548478936913
21,337.039380661787,356.189709443711,372.27325123878,391.694318996286,403.953418689555,414.515635709927,423.377127511201,431.019760357057,438.089011725746,444.529088199299,451.111605728575,458.017119554745,464.209653738329,471.397078888006,478.421370655493,485.502940889852,493.397188496875,502.086416505812,511.952727646751,525.323765626732,542.005503192461,559.309218137651,581.469379535046
22,387.9315072065,409.167682149396,426.565475352235,445.936634625757,459.496843380711,468.753569146998,477.069559814241,485.37195530183,492.515762291988,500.21394383634,506.635364880518,513.447766890397,520.06164591468,526.684447282939,533.986817766905,541.425816078973,550.088318578711,558.687186887062,569.678368924956,581.755545301438,603.036979076108,619.213066491643,638.804952181773
23,425.473086107799,443.665542839839,459.372791986621,477.171683965884,489.825043247654,499.913440379712,509.428720427958,517.283304067413,524.640923995309,531.255642488722,538.783533915412,545.757486162209,552.555288629683,559.415197332411,566.501693560691,574.060812198652,582.62692453867,591.878795744146,602.411836730266,615.264104569121,632.328243270886,650.366085730227,674.076518381685
24,425.016451809047,445.497689530233,461.846967517315,481.987451891945,495.154271215268,505.701493121721,514.363235384402,522.261549462584,528.88942422076,536.279615270992,543.150372805259,549.768497099931,556.570412938368,563.199592334186,569.634299424159,577.349853396872,585.767052857086,595.264349785944,605.893268628442,618.514441331134,637.865856394442,654.630503566282,674.096197498169
25,403.049300426381,424.997605390022,442.608306882065,461.731044103174,474.722880075791,485.340766402503,493.747105730152,501.594742414896,508.816464539521,516.180622022309,522.729494794902,528.447002968434,535.705816565798,542.635716221512,549.646706099463,557.133839683568,565.311184386141,573.982567493273,584.337177037037,597.79044727152,615.121755251967,632.992747415671,655.63852611122
26,362.421713044129,382.495074481111,398.401692781941,416.507386095928,431.001892968375,442.231137451936,450.825780099176,458.501143089894,466.012594435415,473.036591541748,479.505376596378,486.403723751395,493.455483545003,500.079067074151,506.762027947159,514.08350354948,521.426301502956,530.617823693121,539.548772544285,551.628210101377,568.007889799067,585.855741689301,602.44231576157
27,310.024074028406,326.738561328308,343.605435623692,361.279244323912,374.201321370272,384.476401625143,393.430016823041,401.970188934588,409.051581551887,415.928652537939,421.967962468859,429.010215534214,436.025360871041,442.347360936823,448.570059029085,456.740034246761,464.045592360683,472.430424234346,482.77090459804,496.061337929725,514.897611978937,533.009005165212,552.091441440255
28,247.076238759322,264.005096803789,280.907391758533,297.523348571098,310.252955387317,320.125809514074,328.900036930811,338.005370151439,345.340108649079,352.41561163469,358.784278606715,365.542202366843,371.837236393887,378.838775845317,386.314618246683,392.944203177686,401.166297200428,410.40560043352,420.504657842164,433.041927084173,450.992590748198,465.564446815263,485.040629866359
29,179.604968649959,197.58725186792,215.058282822585,234.031453941096,246.75955764356,257.290468761142,265.780028994725,273.450431054223,280.537416454599,287.455671612366,294.0768741397,300.139244544864,306.967921407007,313.851239505253,320.842613880227,328.188812178911,335.853854089139,343.836247230889,354.342855643899,367.262872911174,386.690893177903,401.883895922082,423.033782116463
30,125.834745140736,145.736474571713,159.72255716427,178.390212869355,191.158983020832,201.317989604829,210.68835950245,218.349354408846,225.320968568575,232.404148129647,238.809351803231,245.42388256973,251.649931743036,257.658324961587,264.600072481726,272.453862292947,280.281805356086,290.032034966666,301.436856622536,312.811934768309,331.891077810839,348.785494580008,363.946871381214
31,67.2070056545362,91.6292623094473,109.006298807737,126.869232462206,140.881029176044,150.526039525671,159.330103762635,167.354257902497,174.180125094232,181.084044618984,187.139491526903,193.844907945779,200.558805482259,206.702476035861,213.831122345407,221.495803247558,228.937444603635,238.427691450165,248.796891953564,260.878043622398,280.539463262218,296.314900201131,313.950097000978
32,29.5221640335248,50.7604370123721,66.9519257201699,86.1433916628585,97.8530638328437,108.786116688526,116.857284098372,124.818014240308,132.10984453078,139.305771791372,146.2314226597,152.994429812407,159.476011387515,166.369661232005,173.014068177289,180.833601714585,188.934931556021,197.953598358451,207.988417237005,221.812608126428,238.735063475802,256.884448071162,274.994822221576
33,0,18.4275531225739,33.8684441302336,52.3914920563939,66.1491685938893,75.7722035284857,84.0503724841281,91.4840769011538,98.6563799869612,105.245035039169,112.159906070942,118.330637294435,124.261352365992,130.794592747365,137.214493824188,145.04867917014,153.105801294669,162.098890483558,171.667178078514,184.500302972944,203.514689822886,220.680879266467,237.94588423401
34,0,0,8.42637294679284,25.7673656219129,38.3834253937276,48.4789130620345,56.6880319902577,64.0981035574414,71.0035184011247,77.6124752363044,84.1992703685169,90.9478808153158,97.3997900388125,103.544930455157,110.231233808016,116.5830350289,124.26036994426,132.992865611861,144.365793819429,156.01779915931,172.901947237637,188.487114442433,203.363470597115
35,0,0,0,7.11845928518364,19.8161006857449,28.9371104677306,37.2592725878494,43.5935477598652,50.4435663247496,56.7688757174312,63.6155070024023,69.6509938180281,75.4480965232026,82.1682889132743,89.2343977443981,96.1942118654204,104.337274821494,111.918572871893,121.751036107069,134.175892116214,152.09340839276,164.280480713177,185.418582220301
36,0,0,0,0,3.29949761806242,13.1651103382951,20.8566880201729,28.5661190735481,35.4395230133562,41.8044142732625,48.1398145780436,54.5573517945011,61.0528366567446,67.033177992702,73.8094252932067,80.6146352736943,87.805966029477,96.9974684754253,107.06914689135,118.849484337533,135.784566223851,151.306357167141,170.513231704375
37,0,0,0,0,0,0,6.95601805053609,13.6085568159782,20.3142997948701,26.8898112120916,34.0731352092969,40.2059530155832,45.6837515040623,52.2565699202274,58.5586506589676,65.1970612007052,72.0484901219913,79.3902197517743,89.8663418477359,101.084831817552,118.00290453532,133.72726000629,153.697996314924
38,0,0,0,0,0,0,0,4.40914700954343,11.1005845291698,17.8099273068378,24.2478896819507,30.5695772882528,36.8733771282253,43.1625933548622,49.4611043076752,56.406436521505,63.686990091829,72.9596790130338,82.1177387930436,93.0113459954701,108.963032759785,126.205046525259,143.137992131705
39,0,0,0,0,0,0,0,0,4.02677160087238,10.1894796011898,16.6351281354147,22.7254718594425,28.9641545697681,34.788670783791,41.6249636537848,48.5083730322638,55.3156724398673,63.7917515106659,72.6897555772571,84.6303985710359,103.7396583832,121.077918932007,136.8369395967
40,0,0,0,0,0,0,0,0,0,5.2334103617887,11.9626213702282,18.2300886062068,24.001940605605,30.0248874392342,36.8438785608638,42.9781457665353,50.1112680661988,58.2287641811785,67.4749641639574,79.6594598278649,95.9812743767973,112.78073653939,131.586236510913
